Title,AxialLength,TipLength,CurvatuerCorrected,Width,LWRatio,TailLength,TailPct,Shape,BodyLength,TailBodyRatio,Volume,diameter1,diameter2,diameter3,diameter4,diameter5,diameter6,diameter7,diameter8,diameter9,diameter10,diameter11,diameter12,diameter13,diameter14,diameter15,diameter16,diameter17,diameter18,diameter19,diameter20,diameter21,diameter22,diameter23,diameter24,diameter25,diameter26,diameter27,diameter28,diameter29,diameter30,diameter31,sdRad1,sdRad2,sdRad3,sdRad4,sdRad5,sdRad6,sdRad7,sdRad8,sdRad9,sdRad10,sdRad11,sdRad12,sdRad13,sdRad14,sdRad15,sdRad16,sdRad17,sdRad18,sdRad19,sdRad20,sdRad21,sdRad22,sdRad23,sdRad24,sdRad25,sdRad26,sdRad27,sdRad28,AverageCrossSectionRoundness
18NCGT0014KIN_Covington_G2_3011_NIR_V1_O1671.tif,9.123162181,8.092618934,1.177923912,2.552088894,2.590056135,1.337022111,0.146552487,U.S. No. 1,7.78614007,0.17171822,19.79599012,0,0,0.894172177,0.999310507,1.125131238,1.390658943,1.767439071,2.008175324,2.212064014,2.33957108,2.455737202,2.525480278,2.552088894,2.542826909,2.49333439,2.398892451,2.270051595,2.118881567,1.913212227,1.647102568,1.336935997,0.994471123,0.521189685,0.326665878,0.295492847,0.241559973,0.174380494,0.127959637,0.097876041,0.077674679,0,8.015818296,7.76778864,6.925564551,7.441800084,7.756406792,4.296983722,3.673121396,3.246772722,3.716266136,3.630688062,3.351476447,3.345819395,3.434719824,3.032219338,2.617608888,2.806643356,3.097175629,3.930758567,4.323561491,4.194166725,2.131955435,0.888411188,0.933270111,0.679133141,0.314685758,0.206522563,0.36080018,0.466612901,3.449526833
18NCGT0014KIN_Covington_G2_3011_NIR_V1_O1689.tif,9.041555514,7.638789794,1.236179794,2.472714582,2.837314944,0.36867874,0.04077603,Cull,8.672876774,0.042509395,13.35347111,0,0,1.176176903,1.286184099,1.461159527,1.61495054,1.985929316,2.292846289,1.940775012,1.939658791,2.472714582,1.546837002,1.546095881,1.677992928,1.788045461,1.858168846,1.87746526,1.816865042,1.689280701,1.511858257,1.330425722,1.175412261,1.000754758,0.827364859,0.691861792,0.582226694,0.474433568,0.336686255,0.19256929,0.097797333,0,12.42675133,11.61801332,8.885149714,7.415261808,7.876580028,8.093833724,5.216184647,9.683827089,21.97212145,7.142054484,5.267005574,3.323832154,3.191222384,1.440107459,1.015247727,1.041177458,1.566494499,1.96289027,1.591731426,1.524132005,1.691903023,0.838102221,0.733223178,0.414320668,0.596044632,0.682762087,0.412916457,0.21146891,4.565512847
18NCGT0014KIN_Covington_G2_3011_NIR_V1_O1719.tif,6.866416134,6.095037565,1.146578402,1.514266527,3.93596042,0.032702093,0.004762615,Cull,6.833714041,0.004785406,4.085098094,0,0,0.625208959,0.829698502,1.078250327,1.250542952,1.46780341,1.514266527,1.477797065,1.367399146,1.201730497,1.052966021,0.939288197,0.824906193,0.719558208,0.535880745,0.495700384,0.64627147,0.775167631,0.818751105,0.839765336,0.893726894,0.852353868,0.903426033,0.966915228,1.020949093,0.973902934,0.848131209,0.623184845,0.42953689,0,5.518880944,5.915709533,5.866713288,3.83395582,3.718930271,4.012825977,3.753493109,3.237475877,2.374292042,1.154251161,0.874183819,0.382613114,1.029143197,1.016872466,0.975068009,1.010568221,1.154120163,1.547658263,1.41518065,1.280285683,1.270279763,1.3258779,1.415526039,1.606424815,3.214418482,4.528232852,4.31027905,1.873869136,2.486326059
18NCGT0014KIN_Covington_G2_3011_NIR_V1_O1724.tif,7.330918975,6.175769604,1.236787036,2.044623408,2.786015421,0.285744244,0.038977957,Cull,7.045174731,0.040558858,8.674991893,0,0,0.12907964,0.229971443,0.379928429,0.505553891,0.575945107,0.606238246,0.689009809,0.967053001,1.181248242,1.259828052,1.311666364,1.469488453,1.793951533,1.973165848,2.044623408,1.966059912,1.801765554,1.688746229,1.686378051,1.731738611,1.592770138,1.485867895,1.389840454,1.46315392,1.089846843,0.963050201,0.60846612,0.33947562,0,0.319702401,0.509754498,0.805136261,0.666925241,0.594047761,0.627212475,1.456907641,4.05470299,3.722819648,6.655104925,7.128052535,7.034560385,6.204250077,5.437795404,3.000571252,1.723560264,1.00000762,1.62970648,2.753833306,2.876751201,3.293173623,3.517840052,4.088535124,7.913162686,5.953792703,3.311591074,2.45682072,1.463944318,3.221437952
18NCGT0014KIN_Covington_G2_6010_NIR_V1_O0663.tif,3.082072304,2.691587434,1.160036104,2.875376703,0.921841556,0.007232194,0.002346536,Cull,3.07484011,0.002352055,10.0893547,0,0,2.543190319,2.601146742,2.673092403,2.501188027,2.875376703,2.456876494,2.293012245,2.494467129,2.541735588,2.582333698,2.620431996,2.646669031,2.6278269,2.597451837,2.558726015,2.507280104,2.469461938,2.432300226,2.348711945,2.2415363,2.091843502,2.068752419,1.894806433,1.607811157,1.310283577,0.995073936,0.742775749,0.594531098,0,12.50177495,15.79949209,16.83372569,10.2311544,6.081748838,11.95770963,10.19521619,13.0007275,11.6352175,11.34945839,9.78297006,8.583491802,8.603636378,7.933176543,6.144960984,5.677291721,4.628928067,2.146623452,3.815966962,4.231654283,4.557357853,11.78531553,11.19249279,9.250896953,7.3950285,6.58572998,6.114976685,5.106129079,8.682959028
18NCGT0014KIN_Covington_G2_6010_NIR_V1_O0665.tif,3.045863806,2.645402413,1.165261962,2.806435217,0.929179159,0.007232194,0.002374431,Cull,3.038631613,0.002380082,9.8797952,0,0,2.525174612,2.582652988,2.660983283,1.811511122,1.833851261,1.934640109,2.157006855,2.616770747,2.384954893,2.480857972,2.621900752,2.720234192,2.762999353,2.78065233,2.806435217,2.773322691,2.713941818,2.611460765,2.515050975,2.435834283,2.144339561,2.015135876,1.944734037,2.016013316,1.987284946,2.429137332,2.315186199,1.878811348,0,10.71721738,14.31373786,13.86474345,10.86442495,11.64840414,9.463644269,10.31913148,9.880503141,7.527310402,5.458344125,6.763198659,6.409821155,4.557728986,4.779305497,4.452254744,5.119646925,6.003138648,3.457134938,9.307792623,11.07724427,3.430444878,7.179690452,10.1935092,11.47060348,13.5706202,13.48620721,14.76620671,17.47280033,9.198386075
18NCGT0014KIN_Covington_G2_6010_NIR_V1_O0667.tif,5.672176804,5.406028548,1.083581899,1.889196913,2.667887781,0.21074485,0.03715414,U.S. No. 1,5.461431954,0.038587838,9.369895667,0,0,0.313694985,0.467440123,0.691482467,0.938847626,1.10843846,1.249159213,1.42874138,1.57822097,1.635819266,1.650845471,1.691641042,1.777542808,1.833542041,1.873001042,1.889196913,1.855481969,1.766695714,1.66253273,1.553389931,1.443831224,1.32706766,1.212643524,1.090464318,0.945286707,0.784600515,0.635856311,0.473155828,0.329799492,0,1.491584212,1.857918733,2.369689898,2.479701878,2.646764324,2.049854405,1.036172856,1.146347326,0.900068988,0.588505666,0.847817738,1.145500357,1.257701383,0.493413249,0.380400652,0.372283428,0.73852797,1.26078793,1.854940952,2.251132623,2.067861649,2.144891003,2.779243207,3.732208656,3.897214371,3.97734458,3.605507137,2.277224539,1.844664632
18NCGT0014KIN_Covington_G2_6010_NIR_V1_O0672.tif,5.457995586,4.631417642,1.299267552,2.59943192,1.267311667,1.177830963,0.215799178,Cull,4.280164623,0.275183566,9.915215895,0,0,1.797577588,1.940551063,2.152921588,1.705470212,1.745221125,1.956308086,2.193362809,2.388583775,2.512442501,2.584994297,2.59943192,2.547184353,2.464177073,2.342813835,2.162969038,1.922517793,1.648888921,2.163344106,0.83526232,0.340953576,0.13113372,0.113152714,0.106833771,0.101546666,0.086427808,0.070228453,0.055711471,0.048569395,0,11.32184896,15.46435592,14.66428546,11.15855677,2.106575808,1.521021417,2.326445263,3.637118242,3.657199155,4.243368072,3.909377003,3.78526771,4.011535882,3.917337735,4.20590455,4.622250304,6.002984761,12.69172676,7.196742441,2.671157184,0.713518247,0.501418777,0.503117585,0.380318496,0.205322539,0.157877877,0.188751033,0.263894657,4.501045664
18NCGT0014KIN_Covington_G2_6010_NIR_V1_O0673.tif,3.548656294,2.920869553,1.234033724,3.321448688,0.864030098,0.007187273,0.002025351,Cull,3.541469021,0.002029461,11.33281484,0,0,2.308123966,2.528918442,2.762214509,1.824204114,2.363281932,2.277757192,2.907947059,3.243515715,2.810808254,2.834031268,2.938371385,2.938800495,3.029063311,3.321448688,2.960320234,3.007748593,2.832737146,2.658715043,2.656600487,2.388697013,2.189190147,2.174194316,2.071763723,2.003238028,2.177494457,2.616520309,2.446690801,1.61827594,0,15.90206163,15.49227517,14.04864119,12.13491073,13.60637008,15.5471081,15.58922298,14.39185524,13.31611582,10.06121451,9.06542875,5.660750281,7.781238389,7.46890225,11.23563203,5.895380298,7.175926417,8.539763474,12.49423131,6.298761593,7.612110141,11.83663743,11.89565668,12.8195597,12.06967456,13.1560143,15.33848818,15.67105191,11.5037494
18NCGT0014KIN_Covington_G2_6010_NIR_V1_O0675.tif,7.086689297,6.606107825,1.114872984,2.268040383,2.640419488,0.410185443,0.05788111,Cull,6.676503855,0.061437161,11.3913723,0,0,0.495858984,0.86306345,1.252427428,1.490244862,1.767725893,1.971886215,2.138614303,2.237578345,2.268040383,2.180976682,1.974002138,1.828654212,1.703205502,1.613246255,1.567328508,1.48380171,1.344690886,1.142395323,0.95472108,0.784375044,0.752972157,0.722509397,0.636148942,0.538837104,0.437592428,0.320325674,0.207381058,0.131398563,0,3.527002533,6.01839183,7.338036679,2.344925594,4.04892002,4.15033048,4.369991231,4.783099631,4.415399022,4.885241301,3.807551411,3.501853413,2.648059092,1.733209941,1.489471341,1.342080693,1.109382343,0.160555784,0.864698685,0.862951961,1.331190904,1.009290187,1.191604755,1.293607609,1.141958708,0.806222203,0.496335455,0.356039584,2.536692942
18NCGT0014KIN_Covington_G2_6010_NIR_V1_O0683.tif,3.647290358,3.132699519,1.177432825,3.09905915,0.997198245,0.008579807,0.002352379,Cull,3.638710551,0.002357925,13.65091958,0,0,1.885264348,2.094868368,2.328749625,1.842509667,1.702013502,2.104204067,2.402549199,2.705573504,2.88697743,2.991603287,3.067999306,3.09905915,3.080473838,3.050226244,2.97304637,2.892716372,2.810949545,2.694331937,2.502524839,2.353741816,2.208214783,2.018804496,1.846772946,2.328922737,2.138329702,2.649478637,2.498050737,2.335133853,0,10.02703826,10.47213701,13.19783731,11.41020206,6.783762868,11.31899201,11.90935657,10.63443065,8.388869476,7.638982249,8.119467586,6.135821642,5.798472691,6.878025824,7.846536304,8.573714337,7.034365644,4.76817615,2.030325767,3.799954256,6.027443582,3.666847993,5.983402977,12.15283716,13.50565018,15.75770793,16.89091769,17.91216456,9.095122883
18NCGT0014KIN_Covington_G2_6010_NIR_V1_O0687.tif,3.209059169,2.947942213,1.103921916,2.740335257,1.058206671,0.00786108,0.002449653,Cull,3.201198089,0.002455668,10.43216735,0,0,1.70936135,1.881598652,2.068648065,1.912925539,2.095410712,1.881094865,2.102796613,2.354395439,2.398815502,2.494626624,2.578471473,2.64146936,2.695047363,2.740335257,2.736282524,2.637467317,2.507468633,2.418217827,2.308084356,2.164711509,1.997402514,1.783281719,1.587301037,1.550644388,1.317690001,1.338646226,1.140945308,0.970547949,0,14.50643481,14.98357463,13.95775973,12.1403267,13.51112658,9.838644708,9.577760897,11.59858788,2.468041488,4.986419341,4.334877533,3.99021524,4.228307693,4.829972239,3.413143866,3.962978893,6.144495441,7.457256854,4.089185112,3.367280196,3.635855891,1.010777922,3.688159956,8.768826497,8.836281393,9.834703862,10.12132438,6.279838684,7.341505658
18NCGT0014KIN_Covington_G2_6010_NIR_V1_O0689.tif,4.73132419,4.278520865,1.156668715,1.274996552,2.865406248,0.50557027,0.106855977,Cull,4.22575392,0.119640253,3.260502478,0,0,0.084849605,0.142794546,0.22634571,0.343019159,0.495602715,0.653461775,0.799046909,0.914615412,0.948892252,0.982721766,1.047411797,1.086244696,1.135977047,1.211735311,1.274996552,1.233540533,1.179680593,1.12231622,1.12560253,1.180383829,1.187830005,1.141135136,1.064894238,0.958690463,0.845756423,0.778845463,0.573456176,0.351322602,0,0.465725901,0.685553321,0.963151234,1.695805327,2.252349884,2.908839566,2.746333722,2.515959637,1.948110308,1.58503794,1.823603923,1.588286793,1.408166851,1.123605794,1.566648694,1.844350636,2.716688335,2.393610089,1.789538646,0.768355119,0.792491377,1.082796221,0.938376376,0.391881416,3.386448938,5.418252063,5.051130402,3.310269032,1.970048841
18NCGT0014KIN_L13-81_6014_NIR_V1_O0485.tif,6.55596655,6.362540186,1.078171105,1.800623594,3.126249304,0.486727646,0.074241936,Cull,6.069238904,0.080195829,8.033609949,0,0,0.199495332,0.376620081,0.641214879,0.798481377,0.946102119,1.081864397,1.238023287,1.399189513,1.534170495,1.633988781,1.716936093,1.768576043,1.800623594,1.795785496,1.697095174,1.552993695,1.404948099,1.238578426,1.038411728,0.85838517,0.779973755,0.6814678,0.591213517,0.509747507,0.379917042,0.260196552,0.171690458,0.112324232,0,1.30057017,2.218844826,3.251798132,2.102556021,1.443380686,1.318127713,1.405369362,1.34583121,1.258943295,1.330305569,1.510412983,1.290998135,0.991596727,1.490541278,1.382775989,1.265146343,1.481667952,1.015508407,0.747530586,0.583256013,0.848930186,0.808307752,0.845969699,1.073685785,0.606713941,0.437732815,0.500259491,0.559526605,1.229153131
18NCGT0014KIN_L13-81_6014_NIR_V1_O0487.tif,11.05507579,9.499175848,1.18013915,2.565589363,3.642925105,0.025200377,0.00227953,Cull,11.02987541,0.002284738,16.33291775,0,0,0.51957319,0.801136275,1.004350722,1.140589035,1.260851655,1.41428132,1.622213429,1.837823033,1.881289815,1.816850768,1.827292558,1.788052404,1.67750429,1.610324944,1.800723485,2.074055079,2.293948572,2.43593307,2.518712165,2.565589363,2.539031408,2.490975444,2.404085387,2.221990733,1.954918287,1.685538262,1.165041977,0.669810759,0,5.61136292,8.134628951,9.693219566,10.54487918,11.41816318,12.51524146,14.65377445,16.87611859,16.85622411,15.3846925,11.48046379,6.561443344,3.665913676,2.790621449,5.22815634,8.654563684,10.69464086,10.0911402,8.805235616,7.862223626,7.508533944,6.887546084,6.658202017,6.131570541,8.248189295,9.710615604,8.335148271,5.572924014,9.163408474
18NCGT0014KIN_L13-81_6014_NIR_V1_O0501.tif,5.740882513,5.542463273,1.088118833,1.316207747,3.622941534,0.552140294,0.096176902,U.S. No. 1,5.188742219,0.106411201,4.626916562,0,0,0.116699915,0.198989213,0.321211904,0.428778186,0.560586205,0.709098638,0.87132457,1.013078036,1.131506891,1.222955092,1.28175013,1.309691532,1.316207747,1.312601301,1.307036085,1.294887348,1.279159171,1.252238291,1.191729725,1.092781359,0.961692588,0.830931604,0.713503606,0.610094898,0.50394956,0.370005567,0.234495711,0.142103789,0,0.451821894,0.647123535,0.720564257,0.978104927,1.417170502,0.864885328,1.116970599,0.936961799,0.672873487,0.748705529,1.176692483,0.80181689,0.477434126,0.671947309,0.951091379,1.109470166,0.976541765,0.872843109,1.221895301,1.578888918,1.438007041,1.316217781,1.499645796,1.564359554,1.651399637,1.483695724,0.875124391,0.536494506,1.027098133
18NCGT0014KIN_L13-81_6014_NIR_V1_O0505.tif,5.800858882,5.239416811,1.162533536,1.755394398,2.490993037,0.717477293,0.123684666,U.S. No. 1,5.083381588,0.141141734,6.598201241,0,0,0.082415198,0.186496883,0.341192531,0.487069308,0.636181434,0.794550398,0.989643703,1.191031197,1.389614287,1.494459278,1.572863061,1.657328887,1.719781691,1.752103776,1.755394398,1.732145739,1.685648031,1.639988371,1.61509541,1.577490806,1.327808977,1.133172898,0.846473543,0.715891553,0.342254275,0.196078966,0.125428104,0.077922314,0,0.223648696,0.514986652,0.760228649,1.583032753,2.023826609,1.990118737,2.218302574,1.876143556,1.867175491,2.520594405,2.701877436,2.91586646,3.023550563,2.914111711,2.650914809,2.586041837,2.819826014,3.392242682,3.685877601,4.201098997,3.749533304,4.474883707,3.784862881,4.385457769,1.680803934,0.775072905,0.52004338,0.374616426,2.364812162
18NCGT0014KIN_L13-81_6014_NIR_V1_O0510.tif,4.943495189,4.911687423,1.069130521,1.323978716,3.072018239,0.59503477,0.120367219,U.S. No. 1,4.348460418,0.136838033,3.644509102,0,0,0.163756407,0.216642536,0.295246644,0.386292207,0.472921921,0.552083549,0.6244219,0.685497005,0.731683634,0.80463889,0.890971977,0.98408082,1.089875157,1.196773183,1.273635059,1.309118529,1.323978716,1.32236608,1.299660398,1.269586315,1.208338941,1.096105203,0.955285614,0.803552594,0.626734264,0.43498251,0.25180864,0.128160164,0,1.051058279,0.827677323,0.483069148,0.411187607,0.42874102,0.575637475,0.372093545,0.295114261,0.463327431,0.48509873,0.610079774,0.9539189,1.102571749,1.068204941,1.366240273,1.225733993,0.99927694,0.718164745,0.688956757,0.684541033,1.549422818,0.985062682,1.069330917,1.575128704,1.151822353,1.091144898,0.814954998,0.520281434,0.841708669
18NCGT0014KIN_L13-81_6014_NIR_V1_O0527.tif,7.116760051,5.693204145,1.308927782,1.407818018,3.322505204,0.994273006,0.139708659,Cull,6.122487045,0.162396915,4.453525279,0,0,0.091597466,0.205020645,0.330859168,0.45877806,0.639822445,0.854450664,1.093446377,1.263336884,1.263016545,1.189386269,1.138318186,1.161314894,1.228635898,1.295390683,1.370018595,1.407818018,1.385955392,1.309919772,1.189458878,1.054550709,0.954983321,0.831270618,0.700971606,0.559770275,0.440732284,0.319770145,0.176158783,0.078321323,0,0.531139587,1.401212751,2.224613175,2.947671586,4.289519223,6.005571053,7.274172786,7.931991719,6.273417693,4.070894648,2.919074187,3.037849321,3.539153828,3.567973724,4.005801851,3.380570991,2.399526056,2.246427969,2.366834422,1.709116037,1.749288729,1.509601016,1.334124361,1.488439294,1.208728641,0.998960667,0.538838697,0.267876511,2.900656804
18NCGT0014KIN_L417_6009_NIR_V1_O0018.tif,4.640310152,4.088033483,1.148365592,1.779498104,2.265298397,0.011140274,0.002400761,Cull,4.629169878,0.002406538,6.999877195,0,0,0.522770812,0.696709455,0.93774432,0.984506518,1.184557296,1.330624954,1.446918529,1.563290126,1.660935205,1.689144693,1.764781348,1.779498104,1.613861797,1.508220465,1.464268334,1.513396232,1.608418684,1.607482994,1.537562508,1.505930371,1.581124003,1.76257219,1.529407941,1.676036074,1.32890505,1.064844428,0.788998821,0.562127806,0,5.376400294,6.13041533,6.482952185,2.848256354,1.158267581,2.414433415,3.910352918,4.663558552,4.389191692,4.057798709,3.396172274,3.565743868,2.197053203,1.261774676,1.679479557,3.553364916,3.958933595,3.716391472,2.662293945,1.979960687,4.340340296,8.480943777,6.982899421,8.771401346,7.219530684,6.75606041,6.396741972,4.433863955,4.385163467
18NCGT0014KIN_L417_6009_NIR_V1_O0029.tif,3.470634032,2.745331346,1.284342937,2.760410212,0.976870489,0.007322035,0.002109711,Cull,3.463311997,0.002114171,7.812146516,0,0,1.38228942,1.559608899,1.7838691,1.799955186,1.562312793,1.822578373,2.022004812,2.099515962,2.162565499,2.197949149,2.248296841,2.28099869,2.306527214,2.316606077,2.309072369,2.283750037,2.234852581,2.161734396,2.068988659,1.974520201,1.829115441,1.682410486,1.557398404,1.480531222,2.747951705,2.712318702,2.760410212,1.948205417,0,11.41967797,12.28996529,11.91932594,11.88687868,9.186658914,9.883077278,10.59853202,10.32333007,8.932146861,6.930121954,5.477219376,4.22672008,4.332003519,5.119708067,4.917877403,3.942870744,1.810153297,2.920706076,2.913011091,6.173695783,6.100189802,5.109907018,6.569930144,9.783698167,11.96613205,5.347401194,6.91642724,18.72022385,7.704199639
18NCGT0014KIN_L417_6009_NIR_V1_O0030.tif,10.84120513,9.273134854,1.194113484,3.380649974,2.648809882,0.148278234,0.013677283,Cull,10.6929269,0.013866945,34.98336834,0,0,0.282701261,0.680075503,1.414207246,1.518866382,1.898645359,2.327333484,2.658372738,2.890093712,3.044708221,3.269171401,3.380649974,3.37822465,3.300909054,3.063132237,2.757810884,2.339906427,2.028717158,1.808727483,1.525633326,1.219978344,0.981668243,0.952935299,0.964291697,0.992279799,0.972303274,0.809279019,0.535043242,0.340145815,0,1.743479198,6.019903492,14.15633869,14.21782553,17.45020461,16.66774764,8.405156644,7.202122856,3.716330469,2.660381307,2.860777371,3.476789741,4.724865755,5.984677705,6.662892329,6.858946207,5.358600548,5.185990532,4.81014408,3.366327151,3.092856373,3.641077044,4.014535058,4.58629824,5.405565474,5.577787741,3.926456424,2.813434237,6.235268302
18NCGT0014KIN_L417_6009_NIR_V1_O0033.tif,3.41293689,3.270756529,1.055578096,2.850905877,1.131183872,0.00880441,0.002579717,Cull,3.404132481,0.002586389,11.93786032,0,0,1.544912615,1.652467441,1.820108934,1.174778809,1.345771919,1.620881987,1.909085988,2.132879298,2.302393521,2.441781933,2.591607118,2.685408678,2.750103965,2.78250899,2.804988167,2.818614363,2.850905877,2.834025529,2.713046814,2.502926319,2.312026923,2.262413619,2.087402468,1.762986792,1.352281034,1.189975383,0.90245565,0.697441442,0,12.25594975,14.4407245,14.62879951,5.720941853,3.735739279,4.854087479,7.42382733,8.001119578,7.122174841,5.481283886,4.519196379,4.475232238,2.691008338,4.109942394,6.051222427,7.118499351,8.432852501,7.856348224,5.553392877,4.964639112,8.692199132,10.12660498,11.49774477,9.405532331,8.624722211,8.687338344,6.96356578,3.876865433,7.403984101
18NCGT0014KIN_L417_6009_NIR_V1_O0036.tif,4.850726401,4.46671578,1.099728164,3.634784758,1.210901089,0.010421546,0.002148451,Cull,4.840304855,0.002153076,24.39962862,0,0,0.911804778,1.158797852,1.506271341,2.49409226,2.923014151,2.487303739,2.615568788,2.788096442,2.965971771,3.142734983,3.26763911,3.357354616,3.449657083,3.579360526,3.634784758,3.594354571,3.566040389,3.497036122,3.369364724,3.265993232,3.046885117,3.002952606,2.767067323,2.482839847,2.353150749,2.574209913,2.321053143,2.13422155,0,8.75543349,10.59623739,11.74622771,17.39163232,18.08787576,14.61162093,12.90785563,10.9184791,9.327308892,9.961042156,6.455416001,7.847388633,7.23385245,5.599802862,6.762056904,5.589843655,8.695489214,12.11128516,13.10526832,14.96710178,13.774985,15.53457378,15.07997762,15.09680454,15.79743391,17.34900403,16.4953223,13.57801247,11.97776186
18NCGT0014KIN_L417_6009_NIR_V1_O0048.tif,7.404793303,5.55508526,1.371841835,3.884688414,1.38721386,0.012083603,0.001631862,Cull,7.3927097,0.00163453,28.79062376,0,0,2.282995096,2.996080119,3.858068542,3.643127472,2.266797844,2.80875274,3.120759996,3.344316488,3.492554502,3.651264552,3.722807084,3.767995629,3.884688414,3.80093089,3.737605875,3.71457695,3.70984965,3.724060428,3.645158217,3.663808604,3.585510034,3.536199201,3.01675858,3.284654616,2.117633597,1.401135747,1.000695958,0.719334383,0,21.25358753,26.05504759,22.41935966,19.63424957,12.89633548,14.97195716,14.98202915,15.34635516,16.26105399,14.76383165,12.41811753,9.209633399,7.492734183,8.337410162,7.044018261,7.799965922,10.29416973,14.05594624,17.29576996,16.5265753,16.51803928,19.67655913,19.10910218,23.43861524,17.07398938,11.75711626,8.613778589,4.586281873,14.63684391
18NCGT0014KIN_L417_6009_NIR_V1_O0055.tif,2.557457362,2.383127281,1.084715304,2.247934618,1.046168078,0.006513466,0.002546852,Cull,2.550943896,0.002553355,5.861625466,0,0,1.36238308,1.433277893,1.52809195,1.213579917,1.19823286,1.377933543,1.551144473,1.692057054,1.828867839,1.93590148,2.036027546,2.097239723,2.127435954,2.140170714,2.169469708,2.186610998,2.247934618,2.196749018,2.090114286,1.974168087,1.839373235,1.73301027,1.585592312,1.351277636,1.52714069,1.914550026,1.806732391,1.588268249,0,7.874345672,10.79542716,11.71346192,7.634136884,1.670512931,1.665864359,0.990523815,4.831182295,3.505894456,2.061134722,0.849441875,1.358710048,1.834993854,3.291013214,4.951521157,6.303276787,5.03317299,5.081909847,5.592599434,5.747817785,6.199874297,7.169244461,6.684035107,5.948313845,9.277352343,12.88434425,13.87777058,11.95638473,5.956580743
18NCGT0014KIN_L417_6009_NIR_V1_O0056.tif,4.967553055,4.618306644,1.162901157,1.588703205,2.228957245,0.849543854,0.171018577,Cull,4.118009201,0.206299649,4.013161348,0,0,0.130649124,0.184025587,0.270195611,0.359038615,0.41972088,0.479042553,0.562655532,0.650850752,0.736177955,0.850988353,0.991595825,1.124478848,1.252081239,1.372048889,1.478264718,1.543046974,1.580719644,1.588703205,1.52362565,1.397121299,1.235815423,1.042530225,0.813373335,0.564495917,0.323355392,0.18293722,0.11308379,0.07677755,0,0.252652818,0.249493737,0.363690143,0.397581562,0.792290045,1.191091568,1.413721804,1.212085639,1.248617603,1.51661941,1.610877456,2.085225571,2.018558351,1.578585047,1.368228282,1.589976988,2.251197258,2.600084764,2.92700111,3.449884022,3.635355348,3.635707357,3.545883499,2.744031232,1.123503652,0.566832354,0.358426347,0.378234374,1.646622762
18NCGT0014KIN_L417_6009_NIR_V1_O0057.tif,5.136258004,4.668293218,1.154222223,2.358856982,1.720643296,0.451556879,0.087915537,Cull,4.684701125,0.096389688,8.01463794,0,0,0.197930056,0.251753509,0.331750748,0.418454751,0.49266082,0.569962019,0.647058425,0.740145355,0.843510423,0.920407182,0.973744875,1.056082428,1.193532916,1.463028815,1.754502337,2.006879499,2.256505173,2.319409549,2.334479208,2.358856982,2.298616596,2.276388057,2.126337124,1.887962166,1.682660862,1.876001832,1.730970183,1.577878514,0,0.945694726,0.770265792,0.506108191,0.448753292,0.349534373,0.409879262,0.504899545,1.191282685,1.816700385,1.634475422,0.915670087,0.9966535,1.351731512,4.352577685,6.050849218,4.809102867,4.8877107,1.767401363,1.148566152,2.819186591,4.991182468,8.146491404,9.984673885,11.0498308,14.01267142,17.17492366,13.82068092,13.96743031,4.672318865
18NCGT0014KIN_L417_6009_NIR_V1_O0068.tif,2.268919396,2.018891061,1.134475843,2.21115638,0.902306535,0.005480296,0.002415377,Cull,2.263439101,0.002421225,4.584170631,0,0,1.870727427,1.917512437,1.972344104,1.268669038,1.559630763,1.779199115,1.873964385,1.831974157,1.910146062,2.028561669,2.089544145,2.133951108,2.163159191,2.18770471,2.21115638,2.179490169,2.141260475,2.087317315,2.000732388,1.89056551,1.784372342,1.670007718,1.534972716,1.438130759,1.33849051,1.754175718,1.682226959,1.62603004,0,8.520324243,11.59557899,10.37860379,8.350161273,8.688376489,9.277040592,9.375984644,5.825756674,4.23292699,2.25773473,2.237989424,2.704984765,3.751080351,3.120402827,4.390520902,4.882143736,5.12068075,5.701434713,7.242473589,7.457660271,8.714644125,8.479873099,8.161547712,8.6499025,7.763742577,9.365269292,7.976237115,8.251655289,6.874097552
18NCGT0014KIN_NC04-0531_G2_2010_NIR_V1_O1513.tif,4.028374263,3.832332123,1.063258864,3.549219818,1.064701967,0.010466467,0.002598186,Cull,4.017907796,0.002604954,25.13602921,0,0,0.869301091,1.243022412,1.785314364,2.275549112,2.660207998,2.599627798,2.780700602,2.92982973,3.212739439,3.193279994,3.272941037,3.385912879,3.421776549,3.499636226,3.549219818,3.540059736,3.490526546,3.408276648,3.286569993,3.134249948,3.110784181,2.863224814,2.636770043,2.328327692,2.005826165,1.762660615,1.509399917,1.331439814,0,8.575214291,11.20861627,13.96349239,14.81166742,15.31535362,12.7374998,12.41024997,9.310726689,15.6705726,6.449139846,1.86373664,3.132018532,6.910309812,7.236973054,5.454965575,3.577384478,2.291086813,4.374975265,5.596401105,7.204919394,3.038461628,11.31520418,11.83547834,10.67878395,10.46641304,12.28973261,10.84010414,7.322007194,8.781481738
